_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s1_simplemaxdist,s0_coordinates,s0_mix,s0_simplemaxdist,s0_name,s1_simplegrainlength,s1_name,s1_iteration,s1_hash,s0_hash,s1_mix,s1_coordinates,s0_iteration,jobname,_golden
277569448,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1632,None,15,None,tones,None,mp3/mix-tones-iteration-01.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,02,1bf387173c9e624b02c4e8d816900f1d,0881e99d24a3cb576f8e194c4314ea77,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569449,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1633,0.50_1.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,02,1bf387173c9e624b02c4e8d816900f1d,1bf387173c9e624b02c4e8d816900f1d,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569450,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1634,None,30,None,tones,None,mp3/mix-tones-iteration-02.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,02,edd8d4805a0a48a641128d7a88fda236,a12a927747db44ef0122d0ecc867ad67,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569451,0.00,2,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,1635,0.50_1.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,02,edd8d4805a0a48a641128d7a88fda236,edd8d4805a0a48a641128d7a88fda236,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569452,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1636,0.50_1.00,None,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,ee0ddcf5cd03a01a16898073313f5999,tones,None,02,tune-simple-study-1-rank-iterations,True
277569453,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1637,0.50_1.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,02,ee0ddcf5cd03a01a16898073313f5999,ee0ddcf5cd03a01a16898073313f5999,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569454,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1638,0.50_1.00,None,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,2376f3da3e2046dac72429b0422a687a,tones,None,03,tune-simple-study-1-rank-iterations,True
277569455,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1639,0.50_1.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,03,2376f3da3e2046dac72429b0422a687a,2376f3da3e2046dac72429b0422a687a,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569456,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1640,0.50_1.00,None,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,baf94b6fd4daf554cc7984e50a58a3e9,tones,None,03,tune-simple-study-1-rank-iterations,True
277569457,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1641,0.50_1.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,03,baf94b6fd4daf554cc7984e50a58a3e9,baf94b6fd4daf554cc7984e50a58a3e9,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569458,0.00,3,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1642,0.50_1.00,None,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,416f5d3672465a2fe190fdc019b0ccf1,tones,None,03,tune-simple-study-1-rank-iterations,True
277569459,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1643,0.50_1.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-5.mp3,03,416f5d3672465a2fe190fdc019b0ccf1,416f5d3672465a2fe190fdc019b0ccf1,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569460,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1644,0.50_1.00,None,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,0f051495c4bb413b9b6292136ef1eeba,tones,None,04,tune-simple-study-1-rank-iterations,True
277569461,1.00,1,,0,false,"",0.0,"s0
same
null
s1","same
null",Sounds are the same.,1645,0.50_1.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,04,0f051495c4bb413b9b6292136ef1eeba,0f051495c4bb413b9b6292136ef1eeba,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569462,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1646,None,30,None,tones,None,mp3/mix-tones-iteration-03.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3,04,bea226b7345349b2df745119284bb644,d6586c064366081bc03656b73da40eb4,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569463,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1647,0.50_1.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3,04,bea226b7345349b2df745119284bb644,bea226b7345349b2df745119284bb644,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569464,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1648,0.50_1.00,None,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,b766961f8460b03e1b19d89342f7a0e6,tones,None,04,tune-simple-study-1-rank-iterations,True
277569465,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1649,0.50_1.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,04,b766961f8460b03e1b19d89342f7a0e6,b766961f8460b03e1b19d89342f7a0e6,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569466,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1650,1.00_2.00,None,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,074149f330daff6b64cfc5e913e72a6f,tones,None,00,tune-simple-study-1-rank-iterations,True
277569467,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1651,1.00_2.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,00,074149f330daff6b64cfc5e913e72a6f,074149f330daff6b64cfc5e913e72a6f,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569468,1.00,1,,0,false,"",0.0,"s0
same
null
s1",s1,Sound 1 is obviously a series of synthesized tones.,1652,None,30,None,tones,None,mp3/mix-tones-iteration-03.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,00,620e7b615b9a37c223f2f3c28f5a1563,d6586c064366081bc03656b73da40eb4,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569469,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1653,1.00_2.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,00,620e7b615b9a37c223f2f3c28f5a1563,620e7b615b9a37c223f2f3c28f5a1563,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569470,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1654,None,5,None,tones,None,mp3/mix-tones-iteration-01.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,00,687c293ccd37fd65e2759049095f8925,0881e99d24a3cb576f8e194c4314ea77,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569471,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1655,1.00_2.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,00,687c293ccd37fd65e2759049095f8925,687c293ccd37fd65e2759049095f8925,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569472,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1656,1.00_2.00,None,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,3918ef19522b575f6adb9a49b33706a4,tones,None,01,tune-simple-study-1-rank-iterations,True
277569473,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1657,1.00_2.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,01,3918ef19522b575f6adb9a49b33706a4,3918ef19522b575f6adb9a49b33706a4,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569474,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1658,1.00_2.00,None,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,1c03e9b1f273179336bbf557c2812f3b,tones,None,01,tune-simple-study-1-rank-iterations,True
277569475,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1659,1.00_2.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,01,1c03e9b1f273179336bbf557c2812f3b,1c03e9b1f273179336bbf557c2812f3b,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569476,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1660,1.00_2.00,None,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,ba958f1f78610f01baf10646cd04e441,tones,None,01,tune-simple-study-1-rank-iterations,True
277569477,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1661,1.00_2.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,01,ba958f1f78610f01baf10646cd04e441,ba958f1f78610f01baf10646cd04e441,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569478,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1662,None,15,None,tones,None,mp3/mix-tones-iteration-01.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,02,3d5dc737b49231c3b8366a47c9a6eae6,0881e99d24a3cb576f8e194c4314ea77,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569479,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1663,1.00_2.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,02,3d5dc737b49231c3b8366a47c9a6eae6,3d5dc737b49231c3b8366a47c9a6eae6,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569480,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1664,None,30,None,tones,None,mp3/mix-tones-iteration-01.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,02,5231a70018bff6c202ea175fe0fb740a,0881e99d24a3cb576f8e194c4314ea77,simple,0.67_0.17_0.17,01,tune-simple-study-1-rank-iterations,True
277569481,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1665,1.00_2.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,02,5231a70018bff6c202ea175fe0fb740a,5231a70018bff6c202ea175fe0fb740a,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569482,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1666,None,5,None,tones,None,mp3/mix-tones-iteration-02.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,02,66155e39b1a80c80497ddbff5ac625fa,a12a927747db44ef0122d0ecc867ad67,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569483,1.00,1,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,1667,1.00_2.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,02,66155e39b1a80c80497ddbff5ac625fa,66155e39b1a80c80497ddbff5ac625fa,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569484,0.50,2,,0,false,"",0.0,"s1
s0
null
same",s0,Sound 2 is obviously a series of synthesized tones.,1668,1.00_2.00,None,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,9847d8178aee7601e0a7ed437642604e,tones,None,03,tune-simple-study-1-rank-iterations,True
277569485,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1669,1.00_2.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,03,9847d8178aee7601e0a7ed437642604e,9847d8178aee7601e0a7ed437642604e,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569486,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1670,1.00_2.00,None,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,9250ab45987febf76ff5d621e5cc240a,tones,None,03,tune-simple-study-1-rank-iterations,True
277569487,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1671,1.00_2.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,03,9250ab45987febf76ff5d621e5cc240a,9250ab45987febf76ff5d621e5cc240a,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569488,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1672,None,5,None,tones,None,mp3/mix-tones-iteration-02.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,03,02aed7b301be60adbfdbb4e597472a1d,a12a927747db44ef0122d0ecc867ad67,simple,0.67_0.17_0.17,02,tune-simple-study-1-rank-iterations,True
277569489,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1673,1.00_2.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,03,02aed7b301be60adbfdbb4e597472a1d,02aed7b301be60adbfdbb4e597472a1d,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569490,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1674,None,15,None,tones,None,mp3/mix-tones-iteration-03.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,04,6c4f48689b3bf933e45dc1808bc3c9e5,d6586c064366081bc03656b73da40eb4,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569491,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1675,1.00_2.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,04,6c4f48689b3bf933e45dc1808bc3c9e5,6c4f48689b3bf933e45dc1808bc3c9e5,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569492,0.50,2,,0,false,"",0.5,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1676,None,30,None,tones,None,mp3/mix-tones-iteration-00.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,04,7bd91da6f5315f8c1669ed8f01c74be3,0b1f9635282b5445671290fe7205e2ac,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569493,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1677,1.00_2.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,04,7bd91da6f5315f8c1669ed8f01c74be3,7bd91da6f5315f8c1669ed8f01c74be3,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569494,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1678,None,5,None,tones,None,mp3/mix-tones-iteration-03.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,eacb5aaf67b693a6e4cd2be4d2f22c1d,d6586c064366081bc03656b73da40eb4,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
277569495,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1679,1.00_2.00,5,0.67_0.17_0.17,simple,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,eacb5aaf67b693a6e4cd2be4d2f22c1d,eacb5aaf67b693a6e4cd2be4d2f22c1d,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569496,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1680,None,15,None,tones,None,mp3/mix-tones-iteration-04.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,891accd0d30215749c74d24031930294,dcddb696d2dbff2d47c4ab016491afef,simple,0.67_0.17_0.17,04,tune-simple-study-1-rank-iterations,True
277569497,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1681,2.00_4.00,15,0.67_0.17_0.17,simple,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,891accd0d30215749c74d24031930294,891accd0d30215749c74d24031930294,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569498,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1682,2.00_4.00,None,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,bc9386ef9124ea6dc9fc0d1880df1a55,tones,None,00,tune-simple-study-1-rank-iterations,True
277569499,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1683,2.00_4.00,30,0.67_0.17_0.17,simple,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,00,bc9386ef9124ea6dc9fc0d1880df1a55,bc9386ef9124ea6dc9fc0d1880df1a55,simple,0.67_0.17_0.17,00,tune-simple-study-1-rank-iterations,True
277569500,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1684,None,5,None,tones,None,mp3/mix-tones-iteration-03.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,00,d7de854499a9b2a900491bd2872c34a7,d6586c064366081bc03656b73da40eb4,simple,0.67_0.17_0.17,03,tune-simple-study-1-rank-iterations,True
